gene,log2FC,p_value,t_statistic,mean_ALS,mean_Control,adj_p_value,neg_log10_pval,dataset,description,n_ALS,n_Control,significant
D86961_at,0.6423352573864303,0.0617800870410691,2.699662747040083,10.444387385110527,6.691458545651574,0.495274972847833,1.2091514841629365,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86962_at,-0.0353052950274312,0.3657195350573222,-0.9704814108841442,11.805016064787248,12.097469482937411,0.7234570576825767,0.4368518410264419,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86963_at,0.0115095896740426,0.5024429530643701,0.7021683418774778,11.41389089550064,11.323194964192249,0.7878705269221546,0.298913240525933,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86964_at,0.8353690344415006,0.0218217183994293,3.3685691178987542,9.87092743772856,5.532059245825813,0.4100428816325922,1.6611110529225213,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86965_at,-0.0523447088907475,0.3323096809383663,-1.027204947522374,12.484370275344531,12.94565319713264,0.7185910452200878,0.4784570065489447,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86966_at,-0.003058198931139,0.9640689960107192,-0.0463730837480646,12.032198346848816,12.057731036230733,0.9879394756395826,0.0158918836132918,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86967_at,0.0622685484920784,0.3251251682008437,1.0496833370900562,11.308829269746791,10.831109504658958,0.7185910452200878,0.4879494101173184,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86968_at,-0.1403249011988366,0.7163622299222772,-0.3847637765320858,6.043795811607749,6.661189484066668,0.8886756625225402,0.1448673203226711,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86969_at,-0.2205862182113409,0.4949584517596631,-0.7441098809650453,7.251770062394806,8.449812914502786,0.7844937452255837,0.3054312554681077,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86970_at,-0.0339606734499956,0.5477814457132923,-0.6245512161923045,10.523631102323218,10.7742933839595,0.8145988622307258,0.2613926821236798,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86971_at,0.8763251308138167,0.0032023228744493,4.254164586712871,8.663276046697733,4.719347996619344,0.2383819884838358,2.494534882434681,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86972_at,0.1066642467579231,0.6992737890909004,0.408112554330514,9.12585669125554,8.475483969045365,0.8833634168943042,0.1553527501331691,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86973_at,-0.5282550519446088,0.0952492872380041,-1.9125906876169472,6.179845456872182,8.9124730692272,0.5261708329624716,1.0211382655185886,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86974_at,0.0648194108363786,0.1597193309134245,1.5328001659675117,15.583010531868975,14.898370736853874,0.6147121499430253,0.7966425177941054,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86975_at,-0.3217376838036379,0.2563960733214811,-1.253007771960905,5.631393504383669,7.038312882188649,0.6777863463212965,0.5910886302759636,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86976_at,-0.05291277810829,0.4204474271651103,-0.8490956342595134,9.970364867153672,10.342829966352983,0.7377326080252677,0.3762883007447751,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86977_at,-0.1464954662116553,0.0125508805766021,-3.1696479631853283,10.607243976444323,11.740918886832644,0.3805372718275211,1.901325802777112,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86978_at,0.2101084322407993,0.2588501583106939,1.359958705730687,10.066328830042908,8.702061988935071,0.6796612800687609,0.586951565071,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86979_at,-0.0572598775804724,0.0473405942905855,-2.337094389366372,11.614467271583582,12.084710062147323,0.4623737690151288,1.3247662944529457,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86980_at,0.1250726728900015,0.6964346780241942,0.4066839064286596,6.009597662899609,5.51054776504972,0.8828082767756918,0.1571196119091196,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86981_at,0.2616162569262957,0.3618272955683441,0.9879416139695776,9.407515724630574,7.847306438874378,0.7234570576825767,0.4414986738842552,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86982_at,-0.0680847719982706,0.2429150445327094,-1.266358346810398,10.404460355118742,10.90724625347167,0.6648517338215316,0.6145455870672213,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86983_at,0.0369283685657229,0.7777633614991204,0.3035923905223779,11.108637118643504,10.827899930592617,0.9172362669560544,0.1091525192414471,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86985_at,-0.0025616816754055,0.9300523492878836,-0.0912176976606018,11.43759671245281,11.457923606834074,0.9787129906524864,0.0314926058901382,GSE833,Spinal cord - human ALS,7.0,4.0,False
D86988_at,0.0230752357262235,0.350371218078464,0.9877474358919064,12.423104954626089,12.225983805661873,0.7185910452200878,0.4554715769991023,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87002_cds2_at,0.3891677348698321,0.1735756389593802,1.5438364262781286,5.752344395853176,4.392317422778761,0.6204837940537217,0.7605112273617893,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87012_at,0.2673459961804994,0.1738847230864661,1.5425355565768917,5.286556549134994,4.392317422778761,0.6204837940537217,0.7597385719402995,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87017_cds3_at,0.0479139656210864,0.1859092651206186,1.4383432136968484,11.721810988412104,11.338906479010802,0.6227570741048805,0.7306989658467631,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87023_cds2_at,-0.1497841595609167,0.1112872511038863,-1.7657992995828984,10.43196264578076,11.573255690552031,0.5520181099699891,0.9535545849228174,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87024_at,-0.1819038619412462,0.2411226835304401,-1.3422193433916008,9.974087050082714,11.314403768821885,0.6632347798916213,0.6177619316022003,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87071_at,0.7614815910572305,0.0749434355229991,2.1805108327666223,10.148833239348235,5.986697527991431,0.5119220445422721,1.1252664020551113,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87073_at,-0.1046384682477575,0.3060520893725568,-1.0852025827307972,9.67976241746858,10.407921683957952,0.7185910452200878,0.5142046512901828,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87074_at,0.4111954641799945,0.2767391723137271,1.3087590154997717,10.195095717808332,7.666711814013757,0.7012670999113894,0.557929362306121,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87075_at,0.0313395335596902,0.7400363314261417,0.3537470255457324,10.959987257797149,10.724471750650723,0.9028225104465568,0.1307469584439292,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87076_at,-0.2159237238437433,0.1499544688208859,-1.599986352603262,9.548899578613172,11.090543861602356,0.6033807058986012,0.8240405872213448,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87077_at,0.3008067367461096,0.3778463898405206,1.004461278123695,8.603606481087793,6.984393305347851,0.7234570576825767,0.4226847229230638,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87078_at,0.4698962621749858,0.1044268608028559,2.268690902758579,11.36151145842634,8.203198884617379,0.5408560923585041,0.9811877772147491,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87116_at,0.1562556869395766,0.6986092381413602,0.4032640638882143,7.73288953557467,6.939116159486532,0.8833634168943042,0.1557656757162813,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87119_at,-0.3065326780008775,0.1293135721840098,-1.6935058005920742,8.349539573448608,10.326141172733902,0.5774204147016274,0.8883558910879675,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87120_at,0.54041761568149,0.0845874314093024,2.319406355787974,9.105666884147068,6.260800219861864,0.5147338722194712,1.0726941626713062,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87127_at,-0.0613883918487881,0.679606926398078,-0.4296059841601485,9.964471296752526,10.39762159251322,0.8788043480976513,0.167742203550585,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87258_at,-0.0567271061882251,0.0265625848032583,-2.691929765818408,13.480126451600736,14.020726790849674,0.43422825538476,1.5757296660821922,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87292_at,0.0220679079982847,0.4505469301967847,0.7912134248823441,12.48522117383587,12.295696591259135,0.7583388066610418,0.3462599650312806,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87328_at,-0.0577593691188749,0.8948641499659125,-0.1376578234535588,6.981319048705084,7.266491811759483,0.9655842269959708,0.0482428902687588,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87432_at,0.5303615234318416,0.080104154779018,2.103364982406756,6.343784845958235,4.392317422778761,0.514063426607692,1.096344957688475,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87433_at,0.0610911776459977,0.8848576233240157,0.1513214464192579,7.521461394007075,7.209613010402085,0.9635795398210216,0.05312660317683,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87434_at,0.0899351292743111,0.13055984076783,1.663775738593589,10.571509508579584,9.93262028668175,0.5783259188872102,0.8841903882600588,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87435_at,-0.104229494342869,0.3467923863265242,-0.9961266309181342,10.02108595437161,10.771867221371522,0.7185910452200878,0.4599304458344504,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87436_at,0.0567744562400309,0.7146278664372974,0.3882814823396337,9.193522393487545,8.83875557016038,0.8877569947940404,0.1459200527795541,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87437_at,0.017679561589921,0.463007405654704,0.7689040963963418,12.281320443680707,12.131736942626016,0.766317180766171,0.3344120625257804,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87438_at,0.0757211518688958,0.1558498823504254,1.5956003338812257,12.088269806376914,11.47016873453908,0.6131326345121124,0.8072935212317375,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87440_at,0.4513289898911228,0.2028185586559916,1.4146446980006535,7.549831567668436,5.521711338026581,0.6337711036868388,0.6928923079525035,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87442_at,0.1205666776993007,0.0910072013356905,2.21613465423527,13.2124239261269,12.153134751443384,0.5199738457678539,1.040924240902961,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87443_at,0.4512856563097602,0.158918406184179,1.6241071824631197,8.800749047402986,6.436786703986937,0.6136196418376872,0.7988257991973896,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87444_at,0.4402935480797204,0.2409078272768653,1.272812879624922,8.054519768834567,5.936057333141363,0.6631854389511949,0.6181490892174027,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87445_at,0.0570196522565386,0.365657411491776,0.9881626276328648,12.11536446511873,11.645867853508102,0.7234570576825767,0.4369256194574002,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87446_at,0.0243164932948237,0.9312948466979988,0.0909849714871726,8.60669258883675,8.462843259586885,0.978761851830778,0.0309128001985357,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87447_at,0.0502065407537044,0.6210359665473537,0.5457967656674353,10.598080835482332,10.23560582949506,0.851625630664025,0.2068832474550924,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87448_at,-0.1615563814798826,0.5511615316078706,-0.6250764658358862,6.7308587011096455,7.528419145046305,0.8156553147257825,0.2587211016835872,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87449_at,0.2628592302696259,0.4757550907872855,0.7729577991852533,6.820357335998176,5.68432127563718,0.7746373767379899,0.3226165558754184,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87450_at,-0.0760760242405066,0.662344789573885,-0.4522858319855786,8.108157917579666,8.547190110367778,0.869995408529606,0.1789158757743771,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87451_at,0.0542208051390131,0.5440348037270732,0.6394239374291179,12.262869801418605,11.810547442988348,0.8124847737500529,0.264373316141661,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87452_at,-0.0657266756007407,0.2219108461711232,-1.34932814631982,11.90406568219906,12.458937733772302,0.6528453033881298,0.6538214705613555,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87453_at,-0.026164464086731,0.8892351259986881,-0.1434783739856091,9.409967481921372,9.582181905927586,0.9644800421621328,0.0509833904106308,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87455_at,-0.0265669368604587,0.482272491477188,-0.7332300558788774,11.333057617992024,11.543686974107036,0.778302938290066,0.3167075092586587,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87457_at,0.2257583129525192,0.4197207363946793,0.8662777690418546,9.39505600881682,8.034139152940114,0.737068770226572,0.377039573844703,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87458_at,0.1093350990709332,0.706425733000175,0.3982013833069454,9.307948913366006,8.628610131399867,0.8864229377519727,0.1509334890788068,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87459_at,-0.0193835770907677,0.8272531520461849,-0.2248013842664689,9.319864897088053,9.445928521515093,0.9400189516087716,0.0823615693918544,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87460_at,0.0291346494007675,0.0959854986338869,1.963959556455492,14.121679573092353,13.83935818001856,0.5272375694681998,1.0177943746583022,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87461_at,-0.1526480292577375,0.2954869093053797,-1.134207308280702,9.37030897836157,10.416109749982883,0.7177470347508282,0.5294617545200171,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87462_at,-0.0433008704376612,0.4861246060140858,-0.7300443647193858,11.717835862674455,12.074864645610646,0.7804838131602633,0.3132523958238674,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87463_at,0.0477156882311303,0.5420566846774949,0.6604076602654274,12.214562697938378,11.817185956513269,0.8118411607055015,0.2659552954626931,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87464_at,-0.0159698476662947,0.7357045765435404,-0.3600728947245633,10.764213189951132,10.884029087105622,0.8999782968931482,0.1332965423652435,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87465_at,0.0150124415593631,0.6840382769991278,0.4339519668204301,14.11575319706217,13.969628639539732,0.8803924351812498,0.1649195956126428,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87466_at,-0.1669902273579092,0.115696667659103,-1.8068200800541176,10.411591888600396,11.68923806946337,0.5571951514462403,0.9366791495884824,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87467_at,-0.0842010408521526,0.139119802958536,-1.6818762467726136,12.975845183143536,13.75569995441936,0.5894097167513477,0.8566110461151851,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87468_at,0.6978692046524425,0.0878941012977436,2.29172861846214,10.034420866270846,6.186040353466656,0.5175030676618773,1.0560402700889198,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87469_at,-0.0197025075063893,0.5963431381709756,-0.5510178919556457,12.30164521736585,12.470797965605806,0.8396734554472041,0.2245037735957582,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87470_at,0.1816164883471202,0.2603011333941351,1.3600384344143792,11.422693118316827,10.07155429932432,0.6821581842228671,0.5845239408967302,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87673_at,0.2122339377220191,0.452304384119895,0.8489934740703382,10.83508241649889,9.352838554232376,0.7584920687054275,0.3445692026811192,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87682_at,0.0133180330791971,0.9712357897092564,0.0378309199978873,6.38313264054461,6.324478807621524,0.9903743575799115,0.0126753223696689,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87683_at,-0.0426569092841741,0.8862244436472317,-0.1514650029776718,8.688989549014174,8.949737224588558,0.9638000108116224,0.0524562755245507,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87684_at,-0.0561040071955604,0.7150120162611673,-0.3788968939795855,9.77138473234278,10.158862970270183,0.8878322842080348,0.1456866595247,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87685_at,0.0222554218410059,0.8910728630918732,0.1457089722404395,8.933033580150216,8.796287530380695,0.9652111433535328,0.0500867822202161,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87716_s_at,-0.3369943844629311,0.409550817281666,-0.8698569754634751,4.773280922890909,6.029237793939185,0.7308917391242292,0.3876922030714543,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87735_at,0.1106648543115007,0.1170764288823484,2.0504033008483664,14.453325669932752,13.38610871905396,0.5593110928813405,0.9315305330809468,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87742_at,-0.0832607244174309,0.464494764512358,-0.7925981025517497,8.645161039276044,9.158768105731228,0.7678193536197789,0.3330191767321414,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87743_at,0.0036017880252007,0.9313430230262604,0.0893562590944906,10.94094613526942,10.913665374292805,0.978761851830778,0.0308903345181509,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87845_at,-0.096992287899074,0.1501828606371013,-1.6037652426946185,9.842116077238073,10.526550317939554,0.6034653538464106,0.8233796276211595,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87937_at,-0.3064317074941353,0.4143895514459497,-0.875626923655967,7.043178796110451,8.709913640927011,0.7343022771407759,0.3825912035682663,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87953_at,-0.0811447730233167,0.1165054828356753,-1.838389858970908,14.3494725204532,15.179691576565236,0.5586971347297247,0.9336536359319674,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87957_at,0.2752034557753026,0.3559176837495825,0.9999999999999992,5.315427673791876,4.392317422778761,0.7185910452200878,0.4486504335638112,GSE833,Spinal cord - human ALS,7.0,4.0,False
D87969_at,0.3319106700676961,0.1869203066321622,1.6298781750134728,9.862432035068348,7.835540429435952,0.6227570741048805,0.7283435152116725,GSE833,Spinal cord - human ALS,7.0,4.0,False
