Gene_Symbol,mRNA_logFC,mRNA_adjPval
BAIAP2,-0.037076493,0.870018369
MIR3117,0.035651159,0.870018369
SPG11,0.019999716,0.870018369
SRF,0.021593514,0.870054706
UBE2V1,-0.016311815,0.870288088
WDR63,-0.056459379,0.870288088
MPI,-0.02212245,0.870288088
SNORD114-2,0.050089415,0.87050589
RAB3IL1,-0.035755854,0.870519747
SLC47A2,-0.155315758,0.870653289
DGCR5,-0.04066303,0.870662888
PROS1,0.034786646,0.870662888
EPN3,-0.063892593,0.870786696
ZDHHC14,0.023200826,0.870786696
ABCC4,0.034445196,0.870813481
KIAA1211L,0.04463222,0.870882599
C5orf34,-0.040301547,0.870922851
GRPR,-0.04700078,0.870967702
FGF10,-0.055461574,0.870979849
SP110,-0.05001973,0.870979849
ISCA2,0.020421545,0.870979849
ZNF208,-0.063884984,0.870979849
RFX4,0.042766409,0.871196917
MIR1292,0.029056167,0.871251968
CTSS,0.068164137,0.871251968
ACOT7,-0.035638392,0.871294391
ZFP69,0.027575906,0.871300197
RIMKLB,-0.022140253,0.871357647
SERTAD3,0.045783131,0.871376823
NDUFV2-AS1,0.037977356,0.871386271
LSM14B,-0.021337491,0.871386271
CCIN,0.071729343,0.871386271
KANK4,0.087552681,0.871386271
FGD2,-0.058473638,0.871386271
RGS9BP,0.034185961,0.871417471
OST4,0.024693376,0.871417471
MTSS1L,0.040521607,0.871439952
MIR5187,-0.033611898,0.871474091
PCAT7,0.100304404,0.871579226
SNORA22,0.05273121,0.871579226
PRKD1,-0.020911077,0.871579226
KCNC4-AS1,-0.058789306,0.871613447
MIR579,0.062204035,0.871613447
CMTM1,-0.029199251,0.871624751
LINC00284,0.04490188,0.872066682
SERPIND1,0.116140394,0.872066682
C18orf61,-0.065450221,0.872128811
TSTD3,0.02093432,0.87213442
NPAS1,-0.041302915,0.87213442
PTPN9,-0.023540858,0.87213442
WAC-AS1,-0.024164423,0.87213442
MYL6B,0.025072656,0.87213442
ILF3-AS1,0.031569117,0.872256177
ZC3H18,-0.022062703,0.872256177
CABP4,0.066028619,0.872284617
LINC01902,0.043254648,0.872284617
HELQ,0.015340935,0.872400344
RAPH1,0.032308004,0.872400344
BCAR1,-0.029232642,0.872400344
RPP25L,0.028428241,0.872439992
SPEF1,-0.039942287,0.872439992
HEXB,0.021371991,0.872594302
TRAPPC6A,-0.038629027,0.872594302
IDI2-AS1,0.035021147,0.872594302
ESYT2,-0.013387724,0.872594302
RITA1,0.025098581,0.872760958
LOC154761,-0.051785346,0.872810494
MSX2,0.076753739,0.872810494
ANXA2R,-0.050132809,0.872810494
LOC100129434,-0.029197033,0.872843106
MDH2,0.026814626,0.872843106
EVA1B,-0.055434019,0.872843106
COPG2,0.022416835,0.872843106
GBP2,0.1053334,0.872843106
PITRM1-AS1,-0.079983891,0.872843106
PRDM10,-0.01654949,0.872915417
MEIS1,0.052101292,0.87294348
FLJ38576,-0.037661951,0.872985075
LATS1,0.01426677,0.872985075
GPHN,-0.012511024,0.872985075
UCHL1,-0.033874461,0.873033986
DAPK1,0.029476906,0.873306559
SLC25A15,-0.034331318,0.873306559
OLFM1,0.041569104,0.873389403
RTL8A,-0.020701384,0.873447756
DROSHA,0.010181931,0.87351206
LINC02018,-0.046429682,0.873592945
GABBR1,-0.025373107,0.873668334
DUSP5,-0.069333958,0.874226498
PTPN6,-0.062159839,0.874493014
LOC729970,0.034778347,0.87456001
PI4KA,0.032277252,0.87468186
FUT10,0.026817349,0.874765866
LRRC73,-0.046691806,0.874765866
ATP5ME,-0.041780216,0.874765866
SWI5,-0.025516606,0.874765866
MGAT5,0.01838618,0.874852065
CDC23,0.014401038,0.874852065
SPIN2B,-0.02392824,0.874852065
ACTR1A,0.017867097,0.874912293
GNPTG,-0.019880567,0.875249915
MCM3AP-AS1,-0.034717437,0.87531644
MAPRE3,-0.030519776,0.875430845
RALY-AS1,0.044065449,0.875430845
POLD1,-0.035230171,0.875433371
FBXL15,0.028582327,0.875530026
ZBTB7A,-0.026666128,0.875530026
ZP3,0.056252184,0.875530026
BTLA,-0.057797128,0.875566608
FOSL2,-0.040909909,0.875566608
TBC1D25,0.021803288,0.875566608
AGAP2-AS1,0.069708656,0.875566608
C1S,0.055422192,0.875700772
BCS1L,-0.017362638,0.875701559
MIR564,0.034068013,0.875701559
CCNH,0.0196778,0.875701559
MICAL2,-0.035692449,0.876056368
INTS4,-0.019682249,0.876429766
IRF2BPL,0.023509924,0.876494231
LOC101929709,-0.023623826,0.876494231
MEIG1,-0.057899617,0.876494231
BCL6,0.038775055,0.876637639
RFTN1,-0.031089228,0.876676141
AK1,-0.02012998,0.876765008
CD53,0.04950688,0.876765008
CLCN6,-0.017605505,0.876765008
UBE2G2,-0.009268697,0.876765008
PREB,0.016812382,0.87697111
ZFYVE1,0.012230324,0.87697111
ZNF221,-0.018190805,0.87697111
CABCOCO1,-0.056761065,0.87697111
ZNF385C,-0.039896409,0.877097245
LINC01771,-0.050705328,0.877147799
PPP2R5B,-0.02382366,0.877242196
DLEU7-AS1,0.073426039,0.877347711
PWRN1,-0.059059512,0.877359053
EYS,-0.061664977,0.877379398
TMEM256,-0.0289056,0.877492746
PAQR9,-0.041787684,0.877492746
MIR7157,-0.045295244,0.877492746
CARD14,-0.06696484,0.877541609
SPATA41,-0.044089241,0.877601953
ANKRD18DP,-0.047992161,0.877601953
PHF19,0.041001007,0.877630489
PUS10,0.033539575,0.877652471
C9orf129,-0.032797364,0.877695896
HNRNPL,-0.017559256,0.877695896
SAMD14,-0.034824075,0.877695896
ATP5F1A,0.031394474,0.877695896
CCDC82,0.022666995,0.87771167
SND1,-0.012866215,0.877921805
LINC02207,-0.064760528,0.878010837
CLUAP1,-0.015119281,0.878010837
OSBPL6,0.028903387,0.878010837
SERPINE1,-0.101587404,0.878036465
BTBD2,-0.026511157,0.878050602
PTGIS,0.047986739,0.878064829
DSP,0.102353173,0.878093019
ANKRD6,0.029856733,0.878093019
SKI,-0.020284822,0.878149596
C17orf58,0.030377254,0.878149596
ZSCAN22,0.030477414,0.878149596
BCL2L12,0.041037777,0.878366982
SLC7A3,-0.046548593,0.878491528
PYGM,0.048208664,0.878527427
PAX8-AS1,-0.102374079,0.878527427
KHDC1,0.01977874,0.878527427
ULBP1,-0.08045157,0.878849417
ZNF354A,0.017251601,0.878849417
SNORD114-8,-0.049211809,0.878849417
NUP88,0.013011563,0.878957622
CSPP1,-0.017101961,0.879307958
ZNF319,-0.021826749,0.879307958
SPATA4,0.039781058,0.879307958
LINC02199,0.084493586,0.879307958
TAF1A,-0.020144556,0.879307958
SNORA28,-0.047400247,0.879501667
TMEM53,0.02302158,0.879640172
LINC00900,-0.039000873,0.879695514
SLC35B2,0.032760747,0.879695514
LENG9,-0.038793858,0.880035318
SATB2-AS1,0.045868848,0.880035318
RPRD2,-0.011122711,0.880035318
PHLDA1,-0.018912555,0.880035318
ZNF672,0.022527365,0.880043734
PSMG3,0.026880209,0.880043734
CAMSAP1,0.012116789,0.880125486
KCNIP4,0.036401108,0.880130184
TMPRSS7,-0.075718248,0.880326982
GYG1,-0.025998368,0.880326982
CHD3,0.027979595,0.880326982
NOVA2,0.024553761,0.880326982
LINC00508,0.073264327,0.880326982
ATP5F1D,0.02439725,0.880326982
MEF2B,-0.047578565,0.880326982
GOT1,0.039295971,0.880326982
AMER3,-0.037178462,0.880356128
MAGEE1,-0.035702859,0.880479295
IGSF21,-0.032012564,0.880528234
SPC25,0.045731961,0.880594656
TNFRSF12A,-0.072475413,0.880629111
CSTB,0.031480297,0.880688367
ARHGAP44,-0.031225469,0.880715553
CTAG2,-0.183092441,0.880763368
OPRL1,-0.037250608,0.880763368
EMP2,-0.040618295,0.880763368
VHL,-0.013729305,0.88083677
SEC14L5,-0.033953323,0.880903823
PDPR,-0.034821275,0.880918929
CHSY3,0.030665961,0.881365173
BORCS6,-0.021647868,0.881365173
GART,0.013338013,0.881366115
SGPL1,0.019240024,0.881515901
FAM83D,0.045790579,0.881515901
TSPAN14,0.020866749,0.881515901
HNRNPUL2-BSCL2,0.021374883,0.881515901
RALGDS,-0.04453426,0.881515901
PTPRA,0.010572696,0.881652539
LINC01549,-0.101071306,0.881787343
ARSB,-0.014789159,0.881808686
DCAF4,-0.023580031,0.881808686
WSCD2,0.035494714,0.882081521
FKBPL,-0.026371978,0.882081521
ZNF410,-0.015280385,0.882081521
SNORA37,-0.045295008,0.882081521
SLC35E4,-0.02389383,0.882081521
ANKRD35,-0.020835253,0.882081521
TSHZ3,-0.03731849,0.882089897
MIR5706,-0.041637328,0.882243673
ARF1,-0.019447838,0.882243673
MIR548AA2,0.055405106,0.882243673
MME,-0.042636378,0.882353923
RHPN1-AS1,0.037059528,0.882364099
ATG9A,0.018523395,0.882364099
IDH3B,-0.022158534,0.882364099
NOL4L,-0.021739535,0.882364099
C5,0.03158,0.882364099
TMEM200C,-0.037020785,0.882364099
UQCC1,-0.015262223,0.882364099
MIR3198-1,-0.067903257,0.882364099
LY6E-DT,0.03346544,0.882364099
GSTA4,-0.022352175,0.882364099
C19orf54,0.032782159,0.882364099
PPP1R14B,-0.03020416,0.882364099
RNF144A-AS1,-0.036265298,0.882364099
MIR548H4,-0.037333743,0.882364099
WSB1,0.038789754,0.882506509
KCNJ4,-0.044591197,0.882542655
GNB5,0.030952606,0.882542655
FCGRT,-0.037778131,0.882615046
NCSTN,0.019946921,0.882615046
COX7A2,0.036988127,0.882615046
TCTEX1D1,-0.036049279,0.882615046
TRPA1,0.080318578,0.882615046
MIR3618,0.034203868,0.882615046
IPO9,0.011673441,0.882615046
LRP10,-0.038826321,0.882820419
EFNA1,-0.066134929,0.882820419
PIGU,0.021250512,0.883116418
LINC02067,-0.050358627,0.883199681
ZNF503,-0.032087517,0.88334704
RNF181,0.02372991,0.883477048
CELSR2,-0.02407326,0.883726927
SPI1,0.061677809,0.883764692
PRPF39,-0.023947926,0.883764692
AADAT,0.016953366,0.883764692
RNF5P1,0.023494102,0.883770408
PTN,0.027673589,0.883796249
ZNF557,0.016666244,0.883796249
LOC727896,-0.034872593,0.883796249
NMU,-0.071296369,0.884096193
FAM184A,0.018817621,0.884096193
YEATS2-AS1,0.075518935,0.884096193
NDST1,0.024370373,0.884101096
ZNF385D,0.03209365,0.884101096
GLRX3,0.012189524,0.884101096
LOC105369147,-0.036811291,0.884101096
DNM1,-0.040461959,0.884101096
CCDC138,0.019252355,0.884101096
KRT17,0.05601851,0.884192622
LRRIQ4,-0.04745206,0.884192622
PXMP2,-0.021095054,0.884192622
YBEY,0.028148312,0.884212243
RAD51AP1,-0.031294797,0.884566142
MYO1B,0.038697647,0.884566142
ERFE,0.059006721,0.884566142
THAP7-AS1,0.035873752,0.884566142
U2AF2,0.017361619,0.884566142
TTLL1,0.017762084,0.884637337
ZEB2-AS1,-0.043523254,0.884891936
TRIM58,-0.037802945,0.884891936
LOC105379143,0.051553016,0.884891936
SGMS2,-0.028401014,0.884990163
HIST1H2BE,0.038603541,0.885024041
TTC5,-0.014661123,0.885434289
LOC100133050,-0.038365582,0.885578333
TMEM185A,0.01868366,0.885651721
ZDHHC24,-0.01797052,0.885776995
SMCO2,0.042309826,0.885776995
LOC101928075,-0.055846073,0.885776995
VWDE,-0.043449663,0.885824558
SDHA,0.021765427,0.885864708
NPY5R,0.040774439,0.885864708
NUP50-AS1,0.020965997,0.885946042
ACLY,-0.021967351,0.885946042
DOC2B,0.046589752,0.885946042
MIR6716,0.064152637,0.885946042
LINC01473,0.029531705,0.885946042
MPHOSPH9,-0.017350327,0.885946042
PAFAH1B3,0.024805625,0.885946042
CCDC167,0.030912955,0.885946042
MIR708,0.067265133,0.885946042
ATP1B3,-0.022215422,0.885946042
PDZD2,-0.026023874,0.885946042
EMC10,0.026942993,0.885946042
KIAA0930,-0.035295697,0.885946042
RSG1,0.027820334,0.886064781
SNORD115-45,-0.037582431,0.886309175
SNORD21,0.038900214,0.886446285
MSTN,0.043504818,0.886488
POMZP3,-0.025188818,0.886693879
CDIPT,0.019245918,0.886809761
SNORD100,-0.042549973,0.886809761
GOLGA8Q,-0.064520083,0.886809761
ODF2L,-0.021654473,0.887104665
LOC101928441,-0.049380512,0.887236364
DSN1,-0.024003216,0.887236364
LMO7,0.024571389,0.887331635
GCNT2,-0.026948728,0.887466034
KDELC1,-0.02960438,0.887466034
PARD6G-AS1,0.055523602,0.887466034
SULT1B1,0.070500171,0.887466034
TAF11,0.011168002,0.887466034
ORMDL2,-0.034096401,0.887486655
KCNK12,0.033111346,0.887493164
MIR4700,0.02225236,0.887493164
MALAT1,-0.033833908,0.887493164
LCN10,0.077198449,0.887493164
GABBR2,0.038240068,0.887493164
CDC42BPB,0.01455832,0.887493164
ITPR2,0.022696479,0.887507938
UBXN6,-0.020600151,0.887544049
YPEL1,-0.027817715,0.88766626
MIR6717,-0.028892796,0.887795979
OCLN,-0.036264243,0.887795979
OCEL1,0.022763957,0.887795979
HAPLN1,0.045984523,0.887795979
DZIP1,-0.020200352,0.887795979
BTN2A1,-0.013226638,0.887795979
IMMT,-0.017685118,0.887795979
ZFP36L2,0.042386783,0.887922079
PCK1,-0.104571955,0.888060535
NDUFA2,0.027759105,0.888085145
CLCC1,-0.012834641,0.888085145
DLGAP3,-0.041118451,0.888187878
CDK16,-0.021385468,0.888286852
TMEM39A,-0.027700557,0.888286852
CHRNA2,-0.052479037,0.888286852
FAM174B,0.020455332,0.888288449
TMEM30B,-0.108731405,0.888362367
PGBD3,-0.015129845,0.888362367
ZIC2,-0.042941386,0.888405536
AURKA,-0.023891385,0.888494198
ECT2L,-0.050297617,0.888585453
KCNMB2-AS1,0.038140616,0.888707117
FLJ37453,0.02525118,0.888796742
NUP35,0.019167421,0.88883094
ASS1,-0.03331526,0.888875709
SAMD9,0.039904274,0.889146705
XKR8,0.028230463,0.889233495
PRKCZ-AS1,-0.049422263,0.889273259
ZNF703,0.026147539,0.889273259
ERF,-0.037931055,0.889415533
YIF1B,0.018162307,0.88943123
ZMYM5,-0.019372368,0.88943123
CCT6P3,0.036669006,0.889511827
IRAK4,0.030564894,0.889624717
CYB5RL,-0.021102833,0.889655221
GPR65,0.075256723,0.889655221
C16orf95,0.026030485,0.889709818
EEF1A2,0.035422904,0.889782505
SMIM18,-0.040318695,0.889898775
ALAS1,0.020336979,0.890050445
AFDN-DT,0.047902711,0.890050445
PSENEN,-0.018447976,0.890109502
MT1E,-0.03986006,0.890164452
PGM5P4,0.070382889,0.890187727
EMC1,0.014449766,0.890240739
PDXP,0.026003232,0.890246479
SLC39A4,0.035396767,0.89062297
DDA1,-0.018060744,0.890639776
BYSL,0.021462985,0.890639776
GRK6P1,-0.045206016,0.890639776
WBP1L,0.011323936,0.890810055
DLGAP4,-0.028767058,0.890848799
TBC1D2,0.051189157,0.890848799
SNORD116-27,0.035008836,0.890848799
ZNF561-AS1,-0.021164077,0.89090485
MEIKIN,-0.046557685,0.890932394
PHPT1,-0.020117776,0.890932394
GPI,-0.025791918,0.890932394
SNORD116-25,-0.037717526,0.890965825
HNF4A,0.056701325,0.891190032
TJAP1,0.046840775,0.891391694
APMAP,0.020035515,0.891391694
MIR941-1,-0.058009855,0.891414346
CAPNS1,-0.022447348,0.891414346
HIST1H2BC,-0.033882755,0.891414346
MGLL,-0.022187258,0.891414346
LINC01088,-0.078784037,0.891414346
CASC10,0.036475408,0.891528323
LOC100049716,0.031657586,0.891580523
LOC101929798,-0.070526699,0.891630979
PTRH2,-0.014619262,0.892015617
BHLHE40,-0.027057371,0.892015617
PARPBP,-0.041907667,0.892088598
AGFG2,-0.020768103,0.892239955
HOXD1,0.097828185,0.892246378
FEZF2,0.036616024,0.892246378
ZNF317,0.011471583,0.892246378
SPCS1,0.021171297,0.892246378
HIST1H4I,-0.041231187,0.892246378
POLDIP2,-0.014140508,0.892528359
C17orf102,0.052620155,0.892544472
FADS2,0.036625863,0.892681153
CAPN9,0.064889924,0.892681153
GRTP1,-0.03471791,0.892728299
RNU6-2,-0.045972045,0.892856242
TMEM198B,-0.033509471,0.892865699
ADCY8,0.0201703,0.89324871
CPNE3,0.023218458,0.893253451
WIPI1,-0.019284218,0.893253451
CARS,0.019607764,0.893374457
FZD8,0.03782152,0.893473197
DUSP27,0.044577395,0.893788896
HAR1A,-0.038931913,0.893898335
DPY19L2P4,-0.03674677,0.894096245
ZNF799,-0.023077052,0.894237647
ECM1,-0.037246313,0.894292445
ZSCAN2,-0.017718144,0.894337438
CD177,0.083085976,0.894484062
CNTNAP5,-0.026729398,0.894484062
GAL3ST3,-0.029604386,0.894484062
MPV17L,-0.017121092,0.894942397
OLFM4,-0.041339804,0.895062898
BTN2A3P,0.078463746,0.895097696
SNORD114-29,0.054059731,0.895097696
ABRA,-0.07695081,0.8952624
PCDHGA3,-0.023086227,0.8952711
HIST1H2BJ,-0.047302778,0.8952711
TRIM26,0.018557315,0.895604734
CFAP20,0.01623481,0.895604734
CLIP3,-0.024627569,0.895604734
RHEBL1,0.033651485,0.895604734
FAM109A,-0.027761022,0.895731621
FAM212A,0.035220307,0.895731621
LOC107985820,-0.036525818,0.895731621
PITPNM3,-0.032076523,0.895731621
TTC14,0.020296148,0.895731621
PAAF1,0.026440454,0.895731621
MIR548AS,-0.04717004,0.895731621
RAB3A,-0.037710667,0.895731621
REEP4,-0.038773729,0.895731621
LOC101927374,-0.041694135,0.895731621
VAT1,-0.03521252,0.895731621
TNPO2,0.015843062,0.895731621
CPLX2,0.03795357,0.895740828
RTL5,0.018106492,0.895746964
PTOV1-AS1,-0.046109094,0.895746964
STON1-GTF2A1L,-0.050268548,0.895776708
STX17-AS1,-0.031297673,0.895776708
NXPH1,0.033940184,0.895776708
PTPN21,0.019979855,0.895776708
TTLL12,-0.021716274,0.895776708
MMAB,0.02072184,0.895776708
C1orf122,0.026768243,0.896046113
USP13,0.014136604,0.896046113
PADI4,0.086372081,0.896046113
MIR761,-0.024132922,0.896046113
KCNK3,-0.036059039,0.896147721
NEK5,-0.041229768,0.896147721
HORMAD2-AS1,0.056560689,0.896390678
FAM76A,0.0190699,0.896390678
KCNC4,-0.030606274,0.896481717
ASAH2B,0.032623319,0.896565577
CUTA,0.01854595,0.896565577
TESMIN,-0.043368783,0.896565577
RAB1B,0.014991233,0.896565577
TALAM1,-0.050962372,0.896623679
RASA2,-0.017391276,0.896790881
TG,0.051595578,0.896790881
ATP1A1-AS1,-0.047098306,0.896941127
CC2D2B,0.027939576,0.896988654
ZNF185,-0.024006798,0.897005597
MRPL34,-0.019100128,0.897073086
PDZRN3,-0.028150306,0.897073086
ZNF337,-0.018302583,0.897611811
MAX,0.012657923,0.897667688
WTIP,-0.040818766,0.897667688
CCDC66,-0.019018833,0.897667688
LOC101929524,-0.044735774,0.897743521
HAUS8,-0.026193495,0.897743521
KDM4D,0.029864568,0.897915875
VTI1A,0.010880392,0.897956711
SNORD114-9,0.048668216,0.898295522
FRMPD2B,-0.061373221,0.898492245
HIST1H2BB,0.045425186,0.898541776
DBNDD1,-0.027570462,0.898696832
EIF2B3,-0.012608973,0.898696832
KIAA1671,0.020280178,0.898696832
HTRA1,0.025844166,0.898696832
CSGALNACT1,0.01431115,0.898696832
MBOAT1,0.080336563,0.898696832
C20orf196,0.017037863,0.89878325
FARSB,-0.019893121,0.89878325
GNA12,0.026031219,0.898861995
CD2AP,0.018959919,0.898861995
STOML1,-0.024209026,0.898861995
ANKEF1,0.025349673,0.898942099
TECR,0.016618356,0.898980195
LINC01182,-0.061923499,0.899224541
USP50,0.054306519,0.899332851
LOC102724265,0.063217775,0.89935208
HS1BP3,0.02471295,0.899424025
PRCD,0.041620355,0.899440223
PRPF6,-0.013618607,0.899440223
ASIC2,-0.024473721,0.899440223
ZNF806,0.048593724,0.899440223
LOC100288846,0.029661191,0.899440223
WRN,-0.015257542,0.899440223
PLIN4,0.04199495,0.899440223
TSPAN18,-0.035478852,0.899440223
ST6GALNAC2,0.069076545,0.899440223
CTDSPL,-0.020587189,0.899479755
CXCL16,0.046988805,0.899509295
RPUSD2,0.017196666,0.899584923
LOC105369438,0.032886121,0.899584923
GPR52,-0.027808411,0.899584923
ZFYVE21,-0.015851711,0.899584923
LRTOMT,-0.020189668,0.899584923
SYNC,0.034914796,0.899632815
PRDX2,-0.021981898,0.899728484
SNORA94,0.028238138,0.89974198
MFSD9,-0.018902598,0.89981796
LST1,0.054271407,0.899823432
DDIT3,0.035468,0.89989368
EIF4A3,0.014558519,0.899911517
OR2AG2,-0.050468992,0.899911517
PDIA3P1,0.026149909,0.899911517
PUM3,0.01394718,0.900022028
RPS14P3,-0.031321327,0.900037722
LINC00506,0.025907821,0.900050031
CRYBB1,0.046633936,0.900050031
ALS2,0.012893606,0.900191621
DCAF13P3,-0.027423827,0.900236523
EGR4,-0.061262609,0.900260815
CSF2RA,0.045851417,0.900276831
SNORD161,-0.053071762,0.900276831
ITM2A,-0.03249118,0.900505616
ZNF527,-0.011700135,0.900505616
DAPK2,0.045199011,0.900505616
FOXRED2,-0.020787569,0.900505616
CS,0.016684775,0.900563351
NKX3-1,0.030684037,0.900582996
GPR137,0.018881763,0.900582996
MBD2,0.01548463,0.900642237
ALPK1,0.045093087,0.900699973
MINOS1-NBL1,0.020518689,0.900752001
PTK2B,-0.033813972,0.900752001
HYPK,-0.015446585,0.900836958
ADCY1,0.029409758,0.900882551
PRC1,-0.024692803,0.900882718
BCL7A,-0.018704146,0.900882718
PSD,-0.028704407,0.900917111
SAMD9L,0.039583353,0.901163332
CPEB1,0.014137433,0.90133919
DENND1C,-0.047466555,0.90144853
ATP6V0D1,-0.022306062,0.901539652
LINC01725,0.034698903,0.901603757
MAP2K2,0.01734561,0.901603757
CAPZB,0.013631335,0.901603757
STUM,-0.045208909,0.901846729
LYG1,0.049525993,0.901846729
CDK4,0.019868564,0.901853073
KCNQ1,0.04726189,0.90189206
VASH2,0.036879403,0.901980717
PQLC3,0.022928548,0.902057241
P2RX6P,0.041981067,0.902057241
OXSR1,0.009456577,0.902086054
ING4,-0.010691264,0.90219596
SMIM10L2B,0.035618016,0.902282453
SVOPL,0.050340356,0.902282453
LOC100289230,0.026178892,0.902282453
UGDH,-0.014550243,0.902287754
MIS18A,-0.016320162,0.902325781
LINC01090,0.074405477,0.902325781
LPXN,0.016463275,0.902339179
PRELID2,0.023069366,0.902374094
SLC22A3,0.04181012,0.902374094
ELF4,0.049991525,0.90253538
AJM1,-0.027279517,0.902564438
KLHL18,-0.014963937,0.902583735
DNAH8,0.031447485,0.902604474
GPCPD1,0.030076807,0.902604474
SMG1,0.012622589,0.902669232
SNORD169,0.058508668,0.902781156
CERNA2,-0.10704613,0.903222006
ZBTB45,-0.021034063,0.903294524
MAP1LC3A,-0.023425772,0.903533715
LOC100505501,0.020648923,0.903625673
ZNF283,0.012590227,0.904051876
GANAB,0.01214772,0.904051876
ARHGAP1,-0.022524084,0.904067228
ZNF83,0.025086087,0.904067228
ADAM23,0.028771932,0.904067228
PIK3C2B,0.031093216,0.904189487
GGN,-0.041458715,0.904241409
SGF29,0.022148485,0.904241409
EGFL6,-0.047562022,0.904241409
COPS7A,0.021842727,0.904294281
ZNF649,-0.025920536,0.904294281
RHOV,-0.040432716,0.904609883
FLNB,-0.033717133,0.904609883
EMILIN2,-0.046163657,0.904899934
DLGAP1-AS1,0.040130166,0.904899934
ZMAT5,-0.016831458,0.904899934
TEX9,0.026968806,0.905033395
ZNF248,0.011793688,0.905439891
OR2D2,-0.044863896,0.905439891
LOC100996724,-0.014380607,0.905439891
ZNF7,-0.013371684,0.905540671
MIR3173,0.047372474,0.905560909
CORO1B,-0.023455145,0.905560909
F8A1,-0.018174304,0.905560909
DIP2C,0.014013164,0.905560909
GTSE1-AS1,-0.036236391,0.905589772
PKD2,0.016371869,0.905589772
GJB6,0.04734233,0.905589772
OXSM,0.018488363,0.905696732
MALINC1,-0.023706096,0.905960411
CPQ,0.028477771,0.905967736
IRS1,-0.024326745,0.905967736
MYL12A,0.030327854,0.905967736
LARS2,0.011918617,0.906215144
